frame,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,Xa,Ya,Xb,Yb,Xc,Yc,Xd,Yd,Xe,Ye,Xf,Yf,Xg,Yg
177,416.80264,46.973682,172.47752,75.02809,335.84616,104.28846,408.97333,142.27333,470.54166,109.183334,545.2368,102.3421,572.988,104.428,536.6163,163.38373,256.65958,194.2234,486.451,207.28432,338.23914,196.71739,156.92056,234.2757,388.47272,279.02728,597.3,260.5,329.1087,283.5435,480.4158,291.7,541.32104,345.92105,285.60257,355.06412,422.00943,354.9151,427.44116,431.7353,481.22726,451.5,393.57693,204.3022,144.85135,164.66216,331.52563,468.14102,230.26315,229.26315,205.41072,81.96429,268.69827,68.12931,40.775864,159.84483,610.7117,102.10584,566.0397,224.40475,249.15433,100.611115,225.42308,364.8846,42.046665,51.793335,134.96875,29.1875,295.32526,207.3835,146,404.97144,503.5775,59.06589,101.44118,240.85294,263.94827,474.0977,222.31564,161.64525,182.63869,205.76277,135.76582,205.11392,348.0031,323.81055,600.6801,312.30093,177.09712,386.0036,560.7563,417.40955
178,418.9878,44.085365,169.37654,75.00617,339.34268,104.57865,407.70154,142.25969,470.51666,109.058334,545.92,102.41,572.39844,103.578125,535.83685,160.63684,259.625,194.3,485.72354,209.48824,337.32053,198.9359,159.30682,232.55682,390.67307,280.43268,596.8945,266.3624,327.89786,286.5,480.116,291.676,543.47394,346.5087,288.43332,355.2,418.5495,356.16336,427.5625,432.59375,481.1279,450.63953,393.91345,202.76923,140.46297,161.7037,332.06668,466.5,230.37059,232.68823,202.54167,80.958336,268.8793,65.17816,41.409092,158.13637,610.1389,102.611115,566.3777,225.39928,246.29245,100.386795,224.15672,361.48508,42.126507,50.981926,139.46512,31.697674,293.97916,209.69792,149.7619,404.66666,502.16116,58.94628,99.882355,243.05882,260.57547,473.76416,221.92786,161.92288,180.95918,204.59184,135.60063,204.30504,348.51724,322.56897,601.7073,310.85233,176.02202,384.90253,560.74036,416.82617
179,422.1875,46.875,171.11386,75.40099,340.14166,103.98333,406.5703,142.46875,470.8252,109.638214,548.0833,103.86905,573.62976,100.97328,537.0738,162.20493,259.93182,196.09091,483.5,210.4796,339.70834,196.5,160.77272,230.33333,389.99567,280.27393,597.372,269.132,329.24258,287.27228,480.72858,293.09048,543.0289,345.46155,284.94827,354.44254,416.75424,355.78815,424.02875,431.1207,482.28125,448.3125,390.42856,205.80357,142.7875,159.4125,332.28787,467.07574,229,233.34525,207.85898,80.99573,270.2361,68.15278,49.8,159.9,609.4375,104.00694,567.85657,225.44574,250.42105,100.192986,221.55882,360.29413,46,51.108696,139.55556,34.22222,295.9466,212.06311,144.63187,409.3242,503.01938,61.59302,96.57407,250.35185,262.3095,474,220.6282,160.98718,183.07042,206.2183,133.86781,205.2931,351.74045,323.04645,600.5275,310.46332,174.14935,385.48053,560.1347,416.7831
180,418.70514,49.192307,170.76804,75.5,339.4579,104.82632,409.02856,141.75714,469.85965,109.35965,545.90186,100.31309,574.8254,101.36508,532.99396,162.01807,261.58,193.34,484.9151,210.1132,339.98386,195.2742,163.13889,234.80556,390.10205,282.17346,597.028,268.9,330.69232,288.69232,480.80972,290.50885,545.3318,342.3598,285.48877,356.32022,420.81033,356.6839,423.07535,432.4726,477.45523,449.87314,386.94827,207.2931,145.98276,162.1207,331.01514,470.62122,227.9,231.52353,206.00793,80.53968,267.7736,68.113205,49.45652,161.58696,608.17096,103.73871,567.3823,224.95589,250.38,99.62,224.12366,358.71506,46.01613,50.66129,137.33098,33.584507,299.45,210.61667,141.28787,409.37878,503.01694,61.415253,95.425,249.25,262.57272,472.93637,220.54567,161.1347,183.24306,204.54167,135.00296,205.52367,352.63586,324.39673,600.0451,309.4631,175.30116,387.17252,563.5,417.2117
181,420.3718,50.858974,172.91965,75.94643,338.525,104.075,407.63113,144.17213,470.58334,109.375,543.2273,98.98485,573.6967,99.63934,529.07574,161.77272,256.27026,195.66216,486.00476,210.47144,339.18628,198.16667,162.66,233.78,390.12244,282.76532,597.6743,266.8853,334.41428,288.01428,480,291.41837,547.8039,341.951,281.64285,357.16666,421.32443,356.14124,420.6875,433,477.68182,449.64774,391.19073,209.67526,143.5,161.63637,329.0375,469.55,229.2262,230.05952,206.10178,79.16372,270.37396,66.26471,53.07143,157.57143,609.14667,102.72667,569.38464,223.71538,249.78972,101.5,221.25,358.47223,45.11702,52.52128,137.57368,35.510525,300.925,215,142.78572,408.92856,502.73703,63.58889,97.52702,249.7973,264.3243,473.7027,222.10976,162.69513,182.41241,203.58759,133.64035,207.03217,353.4,324.4421,599.6831,310.87088,174.48843,387.21677,563.7601,418.71524
182,422.3125,43.875,173.35345,77.64655,339.5,103.951324,409.79364,143.61111,467.79166,109.958336,546.70215,102.21277,573.6009,99.52752,530.525,160.05,253.80357,198.125,485.3925,207.69354,336.04544,199.22728,160.2037,231.64815,393.47827,281.56522,596.56036,268.1207,329.40768,289.46924,480.71783,290.3614,547.4048,339.23334,280.6111,359.3889,420.34723,355,423.5597,433.12686,474.32925,447.23172,391.99316,212.28082,147.33784,160.55405,331.43332,469.7,232.86363,230.01515,207.56818,82.14773,272.32758,65.836205,51.5,154.98572,607.8125,103.63281,569.9545,222.17769,248.44846,102.30412,224.04411,356.86765,41.35437,51.004856,137.01219,36.390244,299.34906,213.17924,144.11111,407,501.1391,64.890976,98.933334,251.7,263.5841,472.36917,221.0045,160.14415,181.41397,203.88171,132.72105,208.36316,352.8568,322.777,602.39404,309.0805,175.75842,386.48877,565.06665,418.74582
183,418.25,45.441177,174,76.543106,338.11334,106.71333,411.33722,145.0969,470.03638,108.854546,548.3171,101.51219,573.9516,101.55645,535.7118,160.72353,253.88889,195.33333,482.95,209.6,343.1842,197.1842,160.37755,235.05103,387.7,279.16666,595.8906,269.82812,331.9898,286.13266,481.45615,289.77194,548.45496,337.53604,280.9,359,420.4479,355.52084,420.65384,433.34616,473.19565,450.28262,394.75,211.79167,143.32143,163.125,328.54938,469.56174,228.88095,231.10715,208.53773,78.85849,273.6271,66.254234,47.382355,156.73529,607.1884,103.18116,572.8741,220.05396,244.67308,103.39423,224.51538,355.7154,37.53846,50.73077,138.17308,35.28846,300.34445,211.67778,145,408.75,502.17426,65.083336,100.4375,243.5625,263.25214,472.07266,221.07068,160.38481,180.64062,201.61458,134.42896,209.57104,353.74738,326.50525,604.04095,308.68854,176.72346,388.88547,565.5045,417.63574
184,422.3125,44.46875,176.70634,75.65873,339.7381,104.53571,412.5291,147.18932,470.46115,108.93689,548.73944,98.58451,574.4587,102.26033,532.85956,157.63483,253.57143,193.46428,485.9902,209.39215,343.2,196.85,157.7381,238.64285,390.64563,283.00485,596.4151,269.92453,326.56668,286.63333,479.36,290.88,547.0909,336.93637,284.80435,361.05072,419.63977,353.457,419.9516,433.59677,473.6875,448.53125,396.125,209.45833,143.16667,160.34314,328.71213,469.24243,225.15625,230.78125,204.28906,79.875,273.02213,66.942474,50.30645,160.1129,606.6583,104.183334,573.0256,218.09125,247.4909,102.027275,228.73404,353.67023,43.040985,52.68033,137.71213,34.984848,299.77658,211.41489,143.33871,409.1129,502.44916,68.881355,91.74138,246.43103,262.20212,473.18085,218.21361,159.97418,182.01807,199.747,135.59575,210.70744,353.35184,327.8287,603.71094,306.91406,178.27127,388.8617,567.444,419.8362
185,423.83334,42.125,177.12318,74.64493,339.92242,104.00862,415.24747,148.00505,470.82352,108.67647,544.1923,100.44017,572.86694,101.5,533.375,156.02083,253.02632,193.23685,484.9535,209.53488,346.95715,193.67143,155.37778,235.22223,391.733,281.84952,594.6951,269.93903,329.66,288.24,480.2573,288.91748,547.66394,335.07376,284.06668,358.33334,418.73215,354.82144,419.9878,431.45123,472.65,448.95,391.0514,207.31308,143.14935,155.9935,331.42856,469.6905,225.96153,227.73077,204.64151,78.92453,270.64563,67.101944,49.966667,162.43333,606.404,105.716,573.6539,218.59091,246.84483,98.27586,228.56667,349.76666,39.362743,52.872547,138.97223,34.61111,295.17368,213.46841,143.34848,409.5303,501.1791,69.05224,92.03125,249.03125,266.99515,471.37378,217.54695,160.89906,180.90137,200.30272,137.57104,209.57104,352.15686,327.11273,602.1335,307.55884,178.58046,389.64368,566.92615,421.05273
186,421.82352,45.47059,176.13,74.55,338.85632,103.833336,416.14706,149.34314,470.37952,111.584335,542.2211,100.27885,573.812,102.628,532.8205,155.01282,254.77907,193.43024,482.43478,208.67392,347.38525,197.0246,156.2111,236.7889,394.53638,282.77274,591.8182,270.25,327.07333,289.80667,479.99484,287.93298,544.5213,336.54254,286.1875,359.97916,417.964,354.628,419.78125,430.90625,477.92044,449.36365,392.96,205.2,141.6,158.625,331.32352,467.2647,234.57059,229.42941,201.30328,79.02459,271.5873,66.4127,48.378788,157.71213,607.1418,108.589554,573.3921,217.83093,243.35715,98.190475,228.5,354.54,38.555557,50.083332,139.94827,36.431034,294.4091,213.78572,144.98936,408.8617,501.68488,70.79412,90.63333,250.56667,267.95264,470.77368,215.22252,162.06544,180.39706,199.60294,138.28142,210.9153,350.56668,329.8111,603.8133,308.3498,178.4382,388.21347,567.97034,419.4661
187,420.54706,45.25294,173.52856,76.042854,338.99277,106.253624,416.92856,148.37755,470.10162,109.41057,541.39026,98.92683,570.95966,102.798386,533.1163,154.25581,257.63684,191.82631,486.0747,207.45403,347.5408,193.03061,153.17857,238.9881,390.20587,282.14706,596.15216,269.43912,323.45,290.5,483.02173,287.36087,546.8077,333.6282,285.59375,360.5625,418.5887,354.41934,423.77777,431.27777,477.96054,448.8158,390.32654,206.30612,137.90741,155.75926,331.5645,469.37097,231.83333,230.44444,203.57408,79.43519,273.20435,67.14348,49.576923,161.34616,607.13635,110.73776,572.05225,218.93283,243.71666,101.066666,225.93373,351.90964,37.87037,49.24074,138.7875,33.425,295.86584,213.01219,141.36667,408.63333,501.5889,71.67037,89.13636,248.71213,267.23383,470.04675,215.4952,160.39423,180.74457,200.46739,136.66751,210.6269,351.33414,330.5853,604.39075,308.52942,175.91618,387.68497,567.5224,419.93048
188,421.85715,42.035713,177.9309,72.1748,338.3642,105.6358,415.7745,148.60785,470.68262,109.23044,542.5297,101.66832,572.25,103.30173,531.2778,153.75926,258.24075,194.32716,485.7,209.28094,348.5645,196.24193,153.07895,240.71053,390,283.5,596.8261,268.88406,323.15,287.6,483.42856,286.69644,544.52563,332.85898,279.68842,359.39856,419.625,357.40384,427.1842,430.23685,482.2353,450.7647,393.0778,206.32222,138.1,158.3,331.9524,470.14285,230.27777,227.75,203.61829,82.60753,271.60083,66.28151,53.55263,156.07895,607.07935,111.25397,571.8609,218.25188,247.25221,99.11062,227.17949,352.01282,37,51.5,139.2451,35.57843,293.3793,211.03448,147.88461,407.41025,501.42307,72.6958,92.87255,248.59804,268.11606,469.9018,214.35646,158.58612,180.26271,197.82204,135.86667,211.92778,352.9608,329.27942,604.2162,307.87387,173.45488,386.63535,569.4954,418.94495
189,418.15384,45.205128,179.31308,71.16355,337.9054,105.52702,417.21716,147.85353,469.1889,110.077774,542.7,103.005264,572.3298,103.585106,529.76086,152.54347,260.44116,197.38235,488.37878,211.04546,349.61765,195.97058,149.13333,238.46666,392.96667,283.56668,596.3,269.57825,322.22726,289.63635,480.5946,286.8919,545.3605,334.2907,278.75,363.75,418.48474,356.76718,428.03845,431.34616,481.6111,448.6111,392.5,206.6282,144.06363,158.75455,332.10526,469.78946,233.4,227.76666,203.70409,82.17347,271.5873,64.89683,53.4,156.3,607.1842,109.95865,571.5635,219,244.96808,98.09574,227.5,353.0778,38.227272,46.68182,136.98148,33.055557,298.6099,210.25824,146.5,409.10464,500.23425,73.506996,89.79412,245.91176,267.78244,469.66794,213.37907,159.22093,180.72093,196.31395,134.83333,212.64754,352.91748,328.37378,608.42096,309.25494,172.86842,385.2763,569.7114,419.1652
190,419.52127,44.20213,179.57446,69.67021,334.55554,103.583336,418.3,146.25714,470.65054,110.72581,542.0673,103.22115,574.57336,101.92202,533.0213,149.7234,257.60526,194.52106,485.0055,211.42308,349.16666,191.78572,148.9375,241.21875,392.4375,281.4643,596.836,270.516,321.14102,292.03845,478.52173,286.3913,544.883,335.5,277.76,358.84,419.20895,357.67163,426.60345,434.60345,481.15854,447.64633,389.52173,204.52174,146.59677,157.2742,332.10605,468.37878,233.46825,227.10318,202.9537,81.69444,272.9132,61.70661,52.990566,155.00943,607.1835,109.7518,572.04333,219.47638,250.01852,96,230.38889,354.08334,42.902596,52.512985,137.96297,32.555557,298.99075,210.22223,147.3,409.41428,500.6216,73.62838,92.40476,247.11905,268.09503,470.1033,211.72467,158.37665,181.06647,193.15318,134.92133,212.44417,353.35217,326.16086,606.9525,308.82126,173.7328,383.39948,570.0702,420.73245
191,416.12024,44.57595,177.53572,69.78571,337.8143,106.457146,421.17743,141.84409,470.5849,109.113205,542.67896,103.01579,575.2742,103.129036,531.1316,149.78947,261.34616,196.65384,487.20175,212.42982,350.86,194.7,147.1,239.42,388.98718,282.44873,594.7308,270.1077,322.10953,294.09048,482.27194,286.32455,547.9237,336.34744,273.5,359.5,419.17798,356.4661,428.3889,433.94446,480.1389,450.6111,389.57843,201.67647,147.46297,157.87038,331.19232,468.32693,233.33076,223.93077,204.53636,81.990906,273.0299,61.653847,53.54348,159.76086,607.08154,110.336876,571.81006,218.22868,250.18628,95.17647,229.02174,352.73187,39.975,51.25,136.74138,30.948277,298.70908,211.15454,147.07576,410.4091,499.46268,74.156715,96.625,246.8625,267.55298,471.36093,210.2548,157.84134,180.24797,192.20732,134.67616,211.60881,352.76382,326.25745,607.0857,308.8857,175.63979,383.3817,571.3125,420.28333
192,419.80768,45.78205,175.67308,66.07692,339.7596,103.98077,420.55493,143.6978,470.57407,109.17407,543.03845,102.30769,574.5185,105.388885,528.5303,147.89394,261.80768,195.8077,484.3022,212.8077,348.06757,197.58109,148.22728,241.68182,388.16666,283.26923,593.03845,267.93076,323.85,295.425,484.62308,284.56152,547.18353,340.08228,279.13492,362.7381,419.1567,353.8433,424.55554,433.66666,477.7262,449.57144,386.64667,199.35333,145.79167,161.25,331.3919,470.22974,231.45139,216.04861,202.1055,81.720184,276.5,62.00794,51.985294,157.29411,606.5548,109.821915,570.6094,219.71094,249.26315,95.4386,226.72223,351.30246,41.915092,52.820755,140.38889,28.166666,297.85165,212.57692,148.1875,410.8125,500.3145,75.91936,100.19697,244.43939,267.16934,472.67743,212.52791,157.04884,182.56078,192.98067,135.28572,211.11734,351.84134,324.22116,606.5,309.38235,175.65698,383.39536,571.68835,421.61212
193,420.77777,43.444443,178.98914,63.913044,336.58475,101.11017,420.44116,145.12746,468.08463,108.94615,545.14703,100.5,573.82825,106.21756,533.5842,147.51053,263,192.67857,482.94287,215.13571,347.9054,198.6892,148.92857,240.95714,387.10526,280.89474,595.89233,271.22308,321.11905,292.4524,482.02475,286.11386,547.6091,340.77274,277.18182,358.54544,418.15564,353.00995,423.69736,432.94736,481.91934,448.14517,388.1111,201.37038,146.10527,158.47368,332.01923,469.40384,235.63559,222.77118,202.4658,81.9359,275.2907,65.54651,55.46552,156.2931,605.9748,109.01798,572.18695,222.56956,252.58109,95.33784,225.36363,353.04544,41.648647,50.2973,138.85577,30.85577,298.43396,211.63208,148.28947,408.57895,501.16922,74.44615,102.97059,248.52942,266.46597,472.017,212.47525,156.84158,180.67857,193.7738,136.43011,209.05376,352.9587,325.61926,603.5452,308.2062,174.61333,384.62,571.48676,421.46918
194,417.14706,43.705883,178.52083,63.333332,339.9188,104.36325,419.4903,146.5,470.86496,109.332115,544.4895,99.78421,574.8333,105.70635,533.4901,144.83664,262.2907,194.98837,483.6519,215.53798,346.29413,195.32353,146.74,240.42,388.27142,281.6143,597.0047,275.3972,319.43976,297.1506,480.79898,286.64432,546.4711,342.59616,273.8158,359.44736,418.04544,352.3951,423.59875,430.78394,481.08823,447.7647,386.95615,199.72807,142.4697,157.4596,331.7549,467.55884,237.21428,224.25,200.34259,83.25926,271.84885,64.58527,53,160.72223,608.6286,109.9,571.4704,220.78148,248.15094,93.79245,228.66418,351.9179,38.61111,51.314816,140.4647,32.58235,298.50885,213.5,151.05208,410.78125,501.00833,74.183334,104.1579,244.23685,265.95044,472.7072,210.56465,156.1207,184.08228,193.05063,136.31958,209.09279,349.37363,323.9945,605.8364,308.56076,176.79143,386.45428,567.7553,421.84042
195,415.26746,39.546513,180.21698,65.99056,338.28204,106.14103,420.85052,146.89175,470.72964,109.166664,547.7895,100.60526,575.7047,107.42913,530.86365,146.72728,261.8889,196.44444,485.76804,214.29381,343.31818,195.59091,149.75275,242.66484,389.40625,282.46875,596.35583,276.06757,321.82257,295.4355,482.56668,285.85556,546.7727,343.70203,272.3,355.8,416.90625,353.77344,424.24326,432.1081,481.96667,445.1,383.5492,200.59836,144.62,157.78,332.04166,468.3125,235.14772,222.56818,199.16667,83.27778,270.23553,63.921486,50.596775,160.69354,607.6504,108.6203,568.9923,220.72308,248.12135,94.23786,226.04286,353.7,41.311596,52.224636,140.95976,32.91379,298.44116,214.15546,149.19643,408.89285,500.73965,72.359505,101.92857,243.35715,262.82788,472.38525,210.90187,151.77103,181.11038,190.51299,135.11111,207.43333,349.71738,325.4517,606.68085,307.76596,176.35454,387.80908,566.74567,421.81467
196,413.34848,40.742424,177.49019,64.382355,334.98718,104.24359,421.53192,146.14894,470.62857,108.60714,542.4703,100.17326,576.3067,104.58403,533.4506,150.99382,262.5,192.81035,486.09836,216.35246,344.46667,193.1,151.32927,245.15854,388.55127,278.47437,596.22974,276.13965,320.34537,295.78867,477.13635,285.12625,547.03766,340.8011,275.62766,357.1383,416.84235,355.42792,427.84482,431.43103,481.8793,447.39655,386.97116,198.875,139.64894,159.79787,332.38095,467.85715,234.44118,221.32353,198.02542,85.31356,271.44873,63.73077,54.785713,160.25,608.4776,109.86567,569.0111,224.38148,246.99019,95.43137,230.01064,355.79788,39.030613,50.765305,140.67346,31.265306,299.57965,213.22566,153.03847,411,501.60605,72.40909,104.270836,242.61458,265.8611,470.9537,210.91176,151.82127,185.575,190.09375,134.97977,207.22832,351.47195,324.6682,603.9055,307.40784,177.33229,388.54968,567.68225,418.51334
197,414.7857,40.357143,176.64423,64.45192,340.07303,105.455055,421.80972,141.61505,470.82608,108.99275,540.922,99.19725,576.2838,105.53603,534.68335,153.78334,258.6605,195.01852,485.24738,215.21579,341.98276,197.18965,149.04167,246.31944,393.91177,282.65295,596.4068,275.61017,319.16666,295.17545,478.82693,283.40384,546.8981,338.77185,277.4403,358.5597,418.3818,356.57272,428.4655,430.5345,480.725,449.65,384.60416,198.8125,140.69417,156.46117,331.87735,467.0283,234.71277,220.12766,201.54918,83.27869,270.7481,63.582706,58.182926,161.52438,608.5511,111.08394,569.82477,225.91881,244.3983,93.381355,229.5,356.4661,37.9,51.233334,144.26389,30.833334,298.8085,212.92554,151.08333,411.98334,500.7857,71.31746,104.916664,242.44792,266.0678,471.88135,210.22682,151.64146,184.74861,189.1685,134.45,207.58888,352.27957,326.3656,602.41364,307.8682,175.1923,390.05554,566.50415,415.34232
198,415.1875,40.5625,175.29817,63.28899,339.16278,104.83721,421.56082,139.6892,470.25,108.90323,541.65454,98.527275,575.1759,109.17593,532.2708,149.70833,258.375,197.875,485.27777,213.82222,340.23077,197.65384,149.03334,245.23334,392.2912,284.95056,598.0888,275.7617,321.75714,296.3143,473.29825,283.6842,541.9643,339.0357,280.37097,356.46774,415.11703,354.15958,427.72726,428.22726,482.9,448.4,387.16055,197.64679,138.93939,159.36363,329.09805,467.91177,236.5,220.71428,199.58333,83.98333,270.09167,62.908333,58.471428,161.5,607.8485,110.65151,569.70514,225.38889,246.98181,96.55454,231.01389,355.80554,38.57895,53.31579,141.71428,34.336735,300.0111,212.53334,150.43828,409.5,502.12616,71.40654,104.208336,245.125,266.97018,468.5927,211.38948,149.15263,184.20732,187.14635,135.5226,206.92372,351.13132,325.4697,602.325,310.015,172.125,392.07352,567.29144,414.56635
